O*NET-SOC Code	Title	Task ID	Task	Scale ID	Scale Name	Data Value	IMP_rating
27-3043.05	"Poets, Lyricists and Creative Writers"	11059	Teach writing classes.	IM	Importance	2.84	46
27-3043.05	"Poets, Lyricists and Creative Writers"	11061	Collaborate with other writers on specific projects.	IM	Importance	2.72	43
27-3091.00	Interpreters and Translators	9326	Follow ethical codes that protect the confidentiality of information.	IM	Importance	4.86	97
27-3091.00	Interpreters and Translators	9328	"Translate messages simultaneously or consecutively into specified languages, orally or by using hand signs, maintaining message content, context, and style as much as possible."	IM	Importance	4.73	93
27-3091.00	Interpreters and Translators	9335	"Listen to speakers' statements to determine meanings and to prepare translations, using electronic listening systems as necessary."	IM	Importance	4.48	87
27-3091.00	Interpreters and Translators	9333	"Compile terminology and information to be used in translations, including technical terms such as those for legal or medical material."	IM	Importance	4.45	86
27-3091.00	Interpreters and Translators	9332	"Refer to reference materials, such as dictionaries, lexicons, encyclopedias, and computerized terminology banks, as needed to ensure translation accuracy."	IM	Importance	4.41	85
27-3091.00	Interpreters and Translators	9330	Check translations of technical terms and terminology to ensure that they are accurate and remain consistent throughout translation revisions.	IM	Importance	4.35	84
27-3091.00	Interpreters and Translators	9327	"Identify and resolve conflicts related to the meanings of words, concepts, practices, or behaviors."	IM	Importance	4.3	83
27-3091.00	Interpreters and Translators	9337	Compile information on content and context of information to be translated and on intended audience.	IM	Importance	4.24	81
27-3091.00	Interpreters and Translators	9334	"Adapt translations to students' cognitive and grade levels, collaborating with educational team members as necessary."	IM	Importance	4.42	86
27-3091.00	Interpreters and Translators	9336	"Check original texts or confer with authors to ensure that translations retain the content, meaning, and feeling of the original material."	IM	Importance	4.3	83
27-3091.00	Interpreters and Translators	9339	Adapt software and accompanying technical documents to another language and culture.	IM	Importance	4.23	81
27-3091.00	Interpreters and Translators	9340	"Educate students, parents, staff, and teachers about the roles and functions of educational interpreters."	IM	Importance	3.96	74
27-3091.00	Interpreters and Translators	9329	"Proofread, edit, and revise translated materials."	IM	Importance	3.93	73
27-3091.00	Interpreters and Translators	9341	Train and supervise other translators or interpreters.	IM	Importance	3.8	70
27-3091.00	Interpreters and Translators	9331	"Read written materials, such as legal documents, scientific works, or news reports, and rewrite material into specified languages."	IM	Importance	3.71	68
27-3091.00	Interpreters and Translators	9342	Travel with or guide tourists who speak another language.	IM	Importance	3.52	63
27-3091.00	Interpreters and Translators	9338	Discuss translation requirements with clients and determine any fees to be charged for services provided.	IM	Importance	3.5	63
27-3092.00	Court Reporters and Simultaneous Captioners	8655	"Record verbatim proceedings of courts, legislative assemblies, committee meetings, and other proceedings, using computerized recording equipment, electronic stenograph machines, or stenomasks."	IM	Importance	4.84	96
27-3092.00	Court Reporters and Simultaneous Captioners	21183	Proofread transcripts for correct spelling of words.	IM	Importance	4.83	96
27-3092.00	Court Reporters and Simultaneous Captioners	8657	Ask speakers to clarify inaudible statements.	IM	Importance	4.83	96
27-3092.00	Court Reporters and Simultaneous Captioners	8654	"Provide transcripts of proceedings upon request of judges, lawyers, or the public."	IM	Importance	4.79	95
27-3092.00	Court Reporters and Simultaneous Captioners	8656	Transcribe recorded proceedings in accordance with established formats.	IM	Importance	4.79	95
27-3092.00	Court Reporters and Simultaneous Captioners	21184	Log and store exhibits from court proceedings.	IM	Importance	4.77	94
27-3092.00	Court Reporters and Simultaneous Captioners	8659	File and store shorthand notes of court session.	IM	Importance	4.74	94
27-3092.00	Court Reporters and Simultaneous Captioners	8658	File a legible transcript of records of a court case with the court clerk's office.	IM	Importance	4.74	94
27-3092.00	Court Reporters and Simultaneous Captioners	8662	Verify accuracy of transcripts by checking copies against original records of proceedings and accuracy of rulings by checking with judges.	IM	Importance	4.53	88
27-3092.00	Court Reporters and Simultaneous Captioners	8660	Respond to requests during court sessions to read portions of the proceedings already recorded.	IM	Importance	4.53	88
27-3092.00	Court Reporters and Simultaneous Captioners	8663	Record symbols on computer storage media and use computer aided transcription to translate and display them as text.	IM	Importance	4.82	96
27-3092.00	Court Reporters and Simultaneous Captioners	8653	Take notes in shorthand or use a stenotype or shorthand machine that prints letters on a paper tape.	IM	Importance	4.82	96
27-3092.00	Court Reporters and Simultaneous Captioners	21185	Type court orders for judges.	IM	Importance	4.66	92
27-3092.00	Court Reporters and Simultaneous Captioners	8661	Record depositions and other proceedings for attorneys.	IM	Importance	4.21	80
27-4011.00	Audio and Video Technicians	3980	Notify supervisors when major equipment repairs are needed.	IM	Importance	4.08	77
27-4011.00	Audio and Video Technicians	18650	Diagnose and resolve media system problems.	IM	Importance	3.83	71
27-4011.00	Audio and Video Technicians	3993	Direct and coordinate activities of assistants and other personnel during production.	IM	Importance	3.71	68
27-4011.00	Audio and Video Technicians	3990	"Compress, digitize, duplicate, and store audio and video data."	IM	Importance	3.71	68
27-4011.00	Audio and Video Technicians	18649	"Install, adjust, and operate electronic equipment to record, edit, and transmit radio and television programs, motion pictures, video conferencing, or multimedia presentations."	IM	Importance	3.69	67
27-4011.00	Audio and Video Technicians	4002	"Control the lights and sound of events, such as live concerts, before and after performances, and during intermissions."	IM	Importance	3.58	65
27-4011.00	Audio and Video Technicians	3987	"Switch sources of video input from one camera or studio to another, from film to live programming, or from network to local programming."	IM	Importance	3.49	62
27-4011.00	Audio and Video Technicians	3997	"Record and edit audio material, such as movie soundtracks, using audio recording and editing equipment."	IM	Importance	3.48	62
27-4011.00	Audio and Video Technicians	3985	Perform minor repairs and routine cleaning of audio and video equipment.	IM	Importance	3.41	60
27-4011.00	Audio and Video Technicians	3984	Design layouts of audio and video equipment and perform upgrades and maintenance.	IM	Importance	3.37	59
27-4011.00	Audio and Video Technicians	4003	"Conduct training sessions on selection, use, and design of audio-visual materials and on operation of presentation equipment."	IM	Importance	3.11	53
27-4011.00	Audio and Video Technicians	3981	Monitor incoming and outgoing pictures and sound feeds to ensure quality and notify directors of any possible problems.	IM	Importance	3.65	66
27-4011.00	Audio and Video Technicians	3982	Mix and regulate sound inputs and feeds or coordinate audio feeds with television pictures.	IM	Importance	3.58	65
27-4011.00	Audio and Video Technicians	3989	"Construct and position properties, sets, lighting equipment, and other equipment."	IM	Importance	3.4	60
27-4011.00	Audio and Video Technicians	18651	"Reserve audio-visual equipment and facilities, such as meeting rooms."	IM	Importance	3.38	60
27-4011.00	Audio and Video Technicians	3996	"Determine formats, approaches, content, levels, and mediums to effectively meet objectives within budgetary constraints, using research, knowledge, and training."	IM	Importance	3.37	59
27-4011.00	Audio and Video Technicians	3992	Edit videotapes by erasing and removing portions of programs and adding video or sound as required.	IM	Importance	3.3	58
27-4011.00	Audio and Video Technicians	3991	"Obtain, set up, and load videotapes for scheduled productions or broadcasts."	IM	Importance	3.28	57
27-4011.00	Audio and Video Technicians	4000	Produce rough and finished graphics and graphic designs.	IM	Importance	3.27	57
27-4011.00	Audio and Video Technicians	4001	"Locate and secure settings, properties, effects, and other production necessities."	IM	Importance	3.22	56
27-4011.00	Audio and Video Technicians	3988	"Meet with directors and senior members of camera crews to discuss assignments and determine filming sequences, camera movements, and picture composition."	IM	Importance	3.19	55
